adopt_feature,adopt_importance,euth_feature,euth_importance,transfer_feature,transfer_importance
breed_Domestic Shorthair,0.4831372488811502,breed_Ragdoll Mix,0.32246000373331857,color_Blue Tabby/White,0.48098904050243596
color_Apricot/White,0.4813692759911017,breed_Tonkinese Mix,0.3202384471575131,breed_Snowshoe,0.4732167330554658
color_Lynx Point/Gray,0.4791390452379255,breed_Bengal,0.3183901589998745,color_Lynx Point/Gray,0.4696592431706056
color_Blue/Tortie,0.46666831277151277,color_Torbie/Brown Tabby,0.31815370906122536,color_Black/Tricolor,0.4567485430065385
color_Blue Tabby/Black,0.4566058092497808,color_White/Brown,0.3178711189530754,color_Orange/White,0.45382877577274894
color_Seal Point/Buff,0.45537474918837595,color_Orange Tabby/White,0.3167685357400408,color_White/Lynx Point,0.4525430891351492
color_Black/Black Tabby,0.4553071076175431,breed_Abyssinian Mix,0.3111778151389737,color_Orange Tabby/Brown,0.45187260536669827
color_Cream/Blue Point,0.44749311009180126,color_Lynx Point/White,0.30629035340813643,color_Seal Point/Cream,0.44386579555383465
color_Brown/Brown Tabby,0.4474639716730628,color_Cream/Seal Point,0.30325900256825056,breed_Domestic Shorthair Mix,0.4431170089156825
color_Blue Cream/Tortie,0.4472101509041956,color_Black Tabby/White,0.3027335834577108,color_Black/Brown,0.44072207156605747
color_Gray Tabby/Black,0.4441098965789504,breed_Himalayan Mix,0.2992885792843196,color_Blue Tabby/Buff,0.44000409107108646
color_Blue/Blue,0.4430069918534849,breed_Maine Coon Mix,0.29799180022502775,color_Torbie/Silver Tabby,0.4395400259268611
color_Black/Blue,0.44189345313292244,breed_Domestic Shorthair,0.2950619290686322,breed_Angora Mix,0.4350329958028918
breed_Angora Mix,0.44042258844554577,color_Lynx Point,0.2947397917979026,color_Tortie Point/Lynx Point,0.42838023453045315
breed_Exotic Shorthair,0.43937566075093293,color_Brown Tabby/Black,0.29384438297287346,breed_American Curl Shorthair Mix,0.4280896447042436
color_Cream,0.4366185403548816,color_Lynx Point/Tan,0.29118031119664267,color_Gray/Tan,0.42237383904302916
color_Black Smoke,0.4363102430150639,color_White/Blue Tabby,0.28988866183931034,color_Buff/White,0.42175466234970993
color_Tortie Point/Blue,0.43609353815526775,color_Calico/Calico,0.28729955030939863,breed_Oriental Sh Mix,0.4211829994128651
breed_Oriental Sh Mix,0.43158729916874405,color_Cream Tabby/Orange Tabby,0.28637110047794967,color_Brown/Cream,0.41600659422738595
color_Orange Tabby/Brown,0.4300292477902897,color_Orange Tiger,0.2850936158606873,color_Calico Point/Gray,0.41580232045066645
breed_Domestic Medium Hair Mix,0.4296724624546873,color_Brown/Orange,0.2846320429756373,color_Blue Tabby/Black,0.4135726911707677
color_White/Silver Tabby,0.4206207570791546,color_Gray/Gray Tabby,0.2806347378248286,breed_Siamese Mix,0.41266997044793025
color_Tortie/White,0.42022898400320424,intake_type_Public Assist,0.28022046015721336,color_Black Smoke/Black Tiger,0.40960108415525964
breed_Snowshoe,0.4189265477984844,breed_Burmese,0.28019506643426245,color_Cream/Brown,0.4095474963040644
color_White/Calico Point,0.4152742675914719,color_Tricolor,0.27495205628841196,color_Cream Tabby/Orange Tabby,0.40902584540988446
color_Brown Brindle,0.41385321418090115,sex_upon_intake_Spayed Female,0.2721559435432021,color_Brown/Buff,0.4089192337204838
color_Orange Tabby/Orange,0.4121283602037202,color_White/Gray,0.2675185838310826,breed_Domestic Shorthair/Siamese,0.40763949500018376
color_Seal Point/Cream,0.41091407623696347,color_Orange/Orange Tabby,0.2661074604510146,intake_condition_Normal,0.40518405894264653
color_Lilac Point/White,0.40328495706483264,color_White/Silver Tabby,0.2653766139459895,color_Silver Lynx Point,0.403051978164231
color_Blue Tabby/Buff,0.40250576654604525,color_Black/Silver,0.2632722509173533,color_Cream/Blue Point,0.4029303992346109
color_White/Chocolate,0.40206380691045884,color_Orange,0.26239566536313763,color_Lilac Point/Gray,0.4004576354696865
color_Torbie/Silver Tabby,0.40173180417943244,color_Gray/Orange,0.2553459265898229,color_White,0.4002249145125837
color_Agouti,0.40155515386661245,color_Silver Lynx Point/White,0.2522623450806195,breed_Burmese,0.39577687046265847
color_Blue Tabby/Blue Cream,0.40077400797140933,color_Buff,0.2508575595423867,color_Calico/Tricolor,0.38597957077901146
color_Tortie/Blue Tabby,0.3995711109886598,color_Agouti,0.249049898427201,color_Silver Lynx Point/White,0.383626243536618
color_Lilac Point/Black,0.399485223923106,color_Tricolor/White,0.24835786295453743,breed_British Shorthair Mix,0.3830103496242597
color_Blue Smoke/Gray,0.399485223923106,color_White/Lynx Point,0.24733078974853182,color_Cream/Seal Point,0.382287455703618
color_Brown Tabby/Orange Tabby,0.3994852239231029,color_Black/Black Tabby,0.24393096733802958,breed_Javanese Mix,0.3815329566417248
color_Tortie Point/Lynx Point,0.39728293075949433,breed_Persian,0.24250899176529983,breed_Domestic Medium Hair/Siamese,0.3776896094266335
color_White/Black Smoke,0.39691075960729955,breed_Maine Coon,0.23969466017664437,color_Tortie Point/Blue,0.3773220619457987
color_Blue Tabby/Tan,0.396825016440329,color_Calico/Brown Tabby,0.23965382917345082,color_Yellow/Orange,0.3769827925986084
color_Tortie/Orange,0.3962817518929013,breed_Domestic Shorthair/Siamese,0.2384590663916593,breed_Pixiebob Shorthair Mix,0.37609169860818187
color_Cream Tabby/Cream Tabby,0.38603172482800424,breed_American Curl Shorthair Mix,0.2382213293112707,breed_Domestic Shorthair,0.37221233484481264
intake_condition_Other,0.38471697855804365,color_Gray/Gray,0.23625262405558498,color_White/Calico Point,0.37108526147940935
breed_Scottish Fold Mix,0.38185977867312604,color_Gray/Black,0.23212937703239797,breed_American Curl Shorthair,0.3667725988024514
color_Orange Tabby/Orange Tabby,0.3758383787394262,color_Brown Brindle,0.2280197113589812,intake_type_Owner Surrender,0.36384697062661414
color_Red Tick,0.3745290393127343,color_Blue Smoke,0.22789204307849328,color_Tricolor/Calico,0.36380763472389216
color_Brown/Cream,0.37410567904592507,color_White/Black Tabby,0.22524996747328035,color_White/Chocolate,0.36353310569583974
color_Gray/Gray Tabby,0.3739426343279963,color_Black Smoke/White,0.22333615477936034,sex_upon_intake_Intact Male,0.363523897236447
color_Calico Point/Gray,0.37376854783625085,color_White/Blue,0.21825764472133097,color_Blue Tabby/Blue Cream,0.36279544434756883
color_Gray/Tan,0.37329219073273967,color_Gray/White,0.208659624464483,color_Orange Tabby/Orange,0.36226887053863543
color_Tortie/Gold,0.37167536048723315,breed_Bombay Mix,0.20769256494489888,color_Tortie/Blue Tabby,0.36210741303518457
color_Gray Tabby/Orange,0.36865717735232684,color_Blue Tabby/Tortie,0.2038631527526748,color_Lilac Point/Black,0.3620582847252634
color_Torbie/Blue Cream,0.3641331713575691,color_Tortie/Tortie,0.20356756881019128,color_Blue Smoke/Gray,0.3620582847252634
color_Fawn,0.36391793701366915,color_Blue Tabby,0.20208822860429726,color_Brown Tabby/Orange Tabby,0.3620582847252634
color_Tortie/Black Smoke,0.36346450371433764,breed_Siamese Mix,0.20012958410992573,color_White/Black Smoke,0.36058548174903726
color_Silver/Silver Tabby,0.36184209429195285,color_Blue Tabby/Brown,0.19932057682012785,color_Blue Tabby/Tan,0.3605364233293595
color_Cream Tiger/Brown Tabby,0.3590923476435682,color_Black/Tricolor,0.1967285990773722,color_White/Red,0.36010933413378915
breed_British Shorthair Mix,0.3585135936743875,color_Brown Tabby/Brown Tabby,0.1961298977124685,color_Tan/Cream Tabby,0.3550990957966659
color_Black/Brown Tabby,0.35492785575391766,color_White/Brown Brindle,0.1958947881924013,color_Tortie/Orange,0.3532661728393644
breed_Javanese Mix,0.3529584603999189,color_Chocolate Point/Cream,0.19395884755548917,color_Lilac Point,0.3523400928609453
color_Brown,0.35218531607270936,color_Tortie,0.1927346439775677,breed_Exotic Shorthair,0.3479166739791869
color_White,0.3508057914796664,color_Black/Brown,0.1917536462545865,color_Cream Tabby/Cream Tabby,0.34743807738798754
breed_Pixiebob Shorthair Mix,0.3493601816253752,breed_Ragdoll,0.1907907824537491,color_Tortie/Gold,0.3470094082755713
color_Chocolate/Seal Point,0.3491214800580953,color_Tan/Chocolate Point,0.18600515636557122,color_Blue Cream/White,0.34489488218733294
color_Brown Tabby/Brown Tabby,0.3469838299504916,color_Flame Point,0.1746309595292736,color_Brown/Orange,0.3445140243762532
breed_Domestic Medium Hair/Siamese,0.346477783521674,color_Torbie/Brown,0.1718533584838836,color_Gray,0.3414377112479305
color_Tortie Point/Seal Point,0.3399490169178728,color_Brown Tabby/White,0.16851973427210215,breed_Scottish Fold Mix,0.3400040595154568
breed_Domestic Shorthair/Scottish Fold,0.3385512278451205,sex_upon_intake_Intact Female,0.1680703972788272,color_White/Calico,0.33921248446291763
color_Black/Silver,0.33594250837774403,color_Orange Tabby,0.16547344132058117,color_Brown Tabby/Lynx Point,0.33747577307901205
color_Calico Point/White,0.33523359806921404,color_Gray,0.16303755818430002,color_Silver/Silver Tabby,0.33452533407815005
color_White/Tan,0.3327042781785436,color_Gray/Tortie,0.15779739494494335,color_Tortie Point/Seal Point,0.334210870249155
breed_Japanese Bobtail Mix,0.3301833913236849,color_Torbie,0.15604910403415204,color_Cream Tiger/Brown Tabby,0.3329518309736401
color_Chocolate Point/Cream,0.3300755938962882,color_Lilac Point/White,0.15449027407587218,color_Blue/Tortie,0.3326750963719008
color_Tan,0.3284711598658699,intake_type_Stray,0.1527529332554078,color_Torbie/Gray,0.3306726662591714
breed_Japanese Bobtail/Siamese,0.3276043511801947,breed_Exotic Shorthair Mix,0.15027502448452928,breed_Domestic Shorthair/Scottish Fold,0.33056771444235394
color_Lilac Point/Gray,0.3261429379364716,breed_Abyssinian,0.1486721932175561,color_Brown Tabby/Red,0.3303252173946808
breed_American Curl Shorthair,0.3255481421066943,color_Orange/White,0.14641972597633768,intake_condition_Nursing,0.32953111761156884
color_Tricolor/Orange,0.32524425618052566,color_White/Red,0.14567754134363484,color_Gray Tabby/Orange,0.3289194393369242
breed_Havana Brown Mix,0.32384138728526163,color_Lynx Point/Tortie Point,0.1443409292241921,color_White/Gray,0.32653896832214424
color_Blue Point/Cream,0.3214999197516252,color_Orange Tabby/Orange Tabby,0.14413364391130065,color_Torbie/Blue Cream,0.32636362738652336
color_Calico Point,0.32043488695030553,color_Brown Tabby/Silver,0.14352185037940374,color_Tortie/Black Smoke,0.32598568422329294
color_Orange Tabby/White,0.31926761670228976,intake_condition_Aged,0.1431251199949176,color_White/Brown Brindle,0.32081036473808017
color_Tricolor/Calico,0.31587176637604,color_Blue/Tortie,0.1420948229009065,color_Chocolate/Seal Point,0.31974363777780906
color_Torbie,0.31563682013093064,color_Yellow/Orange,0.13516402319089163,color_Black/Silver Tabby,0.3164413975820634
breed_Bengal,0.3153115780966479,color_White/Orange Tabby,0.1333401319215759,breed_Havana Brown Mix,0.31575048937622396
color_Torbie/Brown Tabby,0.31501033220294816,color_Calico,0.13209051158108137,color_Orange Tabby/Black,0.31518228043795216
color_Lynx Point/Blue,0.3149168399519597,color_Blue Smoke/White,0.12080905981779406,color_Calico/Black,0.3150292052434247
breed_Pixiebob Shorthair,0.3120984189959819,color_Yellow/Orange Tabby,0.12046829985867502,breed_Domestic Medium Hair/Manx,0.313242679532563
color_Calico/Tricolor,0.3114671429810325,color_Pink,0.11991395153170609,breed_Japanese Bobtail/Siamese,0.31258308206625846
color_Blue Cream,0.3105202648864191,color_Chocolate,0.11920066125841627,color_Tortie/Brown,0.309454439510375
color_Silver Tabby/White,0.30984928294601194,color_Gray Tabby,0.11844741779462194,breed_Havana Brown,0.30546530071144806
breed_Manx Mix,0.3074780050338775,breed_Turkish Van Mix,0.11703692534013607,color_Lilac Point/White,0.30514602114096584
breed_American Curl Shorthair Mix,0.3035987173440922,color_Blue Tabby/Cream,0.11464325527200364,color_Apricot/White,0.3027691521952968
breed_Domestic Medium Hair/Manx,0.3014144221946209,color_Black/Gray Tabby,0.11316195502163112,color_Brown/Black Tabby,0.3026785823943662
color_White/White,0.2965649736608912,color_Blue,0.11057220093078368,color_Tortie Point/White,0.30258029872466435
color_White/Gray Tabby,0.28998471514845475,color_Blue Point,0.1028339318539589,color_Orange Tabby/Tortie Point,0.301307126919391
color_Cream/Brown,0.2861173761467525,color_Brown Tiger/White,0.10156558317376076,color_Tortie/Calico,0.30130712691938005
breed_Siamese,0.28508004642980705,breed_Snowshoe,0.09946014017844683,color_Calico/Calico,0.29808550131994777
intake_type_Public Assist,0.28418584573970473,intake_condition_Space,0.09700914558176493,breed_Manx Mix,0.297918803886346
color_Blue Tabby/Tortie,0.28322135154948724,color_Black/Brown Tabby,0.09472419783395247,breed_Ragdoll/Snowshoe,0.29530272119139367
color_Black Smoke/White,0.2786637193253238,intake_condition_Behavior,0.09459724821185432,color_White/Seal Point,0.2942834426181974
color_Lilac Point/Cream,0.27848937530964035,breed_Domestic Medium Hair,0.09142315674351267,color_Black Smoke,0.2928361881497157
color_Calico/Black,0.27818877023793537,color_Brown Merle/Brown Tabby,0.09056978603408748,color_Brown Tiger,0.2915408320923329
color_Gray/Tortie,0.2772783906242491,color_White/Black,0.09009838077477852,color_Gray Tabby/White,0.2887854924792276
breed_Exotic Shorthair Mix,0.2736037862676144,color_Blue Tabby/White,0.08995612826746788,color_Fawn,0.28792391114920707
breed_Munchkin Shorthair Mix,0.27337389103434584,color_Black/Blue,0.0879329017925756,color_Calico Point/Lynx Point,0.2860577253319336
color_Tan/Chocolate Point,0.27092183652598234,color_Calico/Orange,0.08691247823927399,breed_Siamese,0.28604244587763444
breed_Domestic Medium Hair,0.26994458856328196,color_Brown Tabby/Blue,0.08684470167390691,sex_upon_intake_Intact Female,0.2852376874810237
color_Yellow/Orange,0.26924374083525543,color_Blue Point/White,0.08623152605074569,color_Torbie/White,0.2793580026521618
color_Sable,0.26922532700724483,color_Brown Tabby/Orange,0.08603980500001134,breed_Domestic Shorthair/Maine Coon,0.27622513914489844
color_Tricolor/White,0.26918050185556736,color_Brown Tabby/Tortie,0.08588492475776908,color_Gray Tabby/Black,0.2735919429308953
breed_Domestic Longhair/Persian,0.26659816107166806,color_Chocolate/Brown Tabby,0.08393584186781741,color_Calico/Gray Tabby,0.26787909295241785
color_Black/Silver Tabby,0.26435180368706285,color_White/Chocolate Point,0.08209696833907322,color_Tan/Black,0.2678360254139872
breed_Domestic Shorthair/Maine Coon,0.2628613117299765,color_White/White,0.07831773640786281,color_White/Brown,0.2671016611642431
color_Orange Tabby/Black,0.2623944727122763,breed_Domestic Longhair,0.0782100136932397,breed_Abyssinian/Domestic Shorthair,0.2651283885407677
breed_Domestic Shorthair/Manx,0.26132553465730524,color_Brown Tabby/Lynx Point,0.07805000980879877,breed_Japanese Bobtail Mix,0.2634500872821981
intake_condition_Sick,0.2611922126407442,color_Cream/Orange,0.07704365039904688,breed_Pixiebob Shorthair,0.2624481538992552
color_Seal Point,0.2584557728241381,color_Cream/Black,0.06994674769716057,color_Blue Point/Cream,0.25929413477401064
breed_Abyssinian/Domestic Shorthair,0.25754363212975084,color_Seal Point/White,0.0697751715751644,breed_American Curl Shorthair/Siamese,0.25552075337836183
color_Brown/Black Tabby,0.25319582142774416,intake_condition_Pregnant,0.06960732051242777,color_Brown Tabby/Black Tabby,0.2547892546017467
color_Tortie/Blue Cream,0.2527671716564488,color_Torbie/Gray,0.06893267077668278,color_Cream/White,0.25281877661221075
breed_American Curl Shorthair/Siamese,0.25169962402464163,color_Agouti/Cream,0.06718881773011794,breed_Domestic Medium Hair Mix,0.25168450753775756
color_Brown Tabby/Black Tabby,0.2515399422383271,color_Chocolate Point/White,0.06703191062117417,color_Calico Point,0.25166275877270244
color_Orange Tabby/Tortie Point,0.25107179265264484,color_Calico/Tricolor,0.06700327555401869,color_Brown,0.25146417087650474
color_Tortie/Calico,0.25107179265264484,breed_Havana Brown,0.06696384964121839,color_Lynx Point/Blue,0.24887875658316233
color_Torbie/Gray,0.25052807618218403,color_Red Tick,0.06691084566537735,color_Red/White,0.24737417566440867
color_Cream Tiger,0.25035486051637607,color_Tortie/Blue,0.06647610177818826,color_Gray/Brown,0.24399951422269223
color_White/Yellow,0.25035486051637607,color_Lynx Point/Cream,0.06512746465360006,color_White/Yellow,0.24387674103708587
color_Gray/Brown,0.2501433364325415,breed_Bengal Mix,0.06378837142051164,color_Cream Tiger,0.24387674103708587
intake_type_Stray,0.2479941454429966,color_Tan/White,0.06363901039182268,color_Silver,0.24118606427862158
breed_Balinese Mix,0.24602805301957414,breed_Siamese,0.06352227929742754,color_Orange/Orange Tabby,0.24026677211919123
color_Tortie/Brown,0.2428044495416697,color_Sable/White,0.0633728843490592,color_Lynx Point/Tan,0.24003199736562256
color_White/Blue Tabby,0.23965319076705963,color_Torbie/Black,0.06093181172790472,color_Red Tick,0.23984476790176276
color_Cream Tabby/White,0.2379599417535027,breed_Domestic Shorthair/Domestic Shorthair,0.060418869186682496,breed_Munchkin Shorthair Mix,0.23973327699708782
breed_Tonkinese Mix,0.23715834428348434,color_Calico/Blue Cream,0.056403850654412745,breed_Domestic Shorthair/Manx,0.229401149569099
breed_Havana Brown,0.236704105751109,color_White,0.05567302717736247,color_Brown Tabby/Agouti,0.22896440312057917
color_White/Cream,0.23592970385001594,color_Yellow/Cream,0.05477075813013894,color_White/Blue Tabby,0.22846944318767093
color_Red/White,0.23584843164993177,color_Black Tiger,0.054148840458264055,color_Blue Tabby/Brown,0.22789767324046548
color_Brown Tabby/Red,0.23447385179605854,color_Chocolate/White,0.05151458628313816,color_Sable,0.22754204882072587
color_White/Brown Tabby,0.23400951953130636,breed_Devon Rex Mix,0.05099273449341065,color_Seal Point,0.2248370041115693
breed_Domestic Longhair Mix,0.23002214665893145,color_Calico/Brown,0.050941762740191646,color_Black Smoke/White,0.22310206241874128
intake_condition_Feral,0.22964593524609136,color_Agouti/White,0.04935277821793627,color_Agouti,0.22076273481155906
breed_Himalayan,0.2290786375115592,color_Black,0.048314531932649014,color_Pink,0.22022566124799156
color_Calico Point/Lynx Point,0.2278394137135738,color_Brown Tabby/Calico,0.04661826850779889,color_Yellow/Orange Tabby,0.21957623204103408
color_Flame Point,0.22533077547006763,color_Gray Tabby/White,0.04521160144918927,breed_Domestic Longhair/Persian,0.21936777743859007
color_Brown Tabby/Lynx Point,0.22446554202988495,breed_Colorpoint Mix,0.04455576738365881,color_Agouti/White,0.20840948935140668
color_Blue Tabby,0.22426058504662114,breed_Norwegian Forest Cat Mix,0.043291773865444236,color_Black/Brown Tabby,0.2041093792768143
color_Lynx Point/White,0.22279156835484112,color_Torbie/Blue Tabby,0.042359400431086706,color_White/Silver Tabby,0.2039768345927489
color_Tan/Black,0.22000482971633237,color_Lilac Point/Gray,0.04206386978775749,color_Blue Cream,0.2020924599377571
color_Calico/Gray Tabby,0.21993943019557566,color_Orange Tabby/Black,0.04104468895128781,breed_Burmese Mix,0.20146843428441652
color_Silver Tabby,0.2167580600270534,color_White/Agouti,0.04068684651002352,color_Cream,0.20060184369624737
color_Black/Tricolor,0.21384279440837325,color_Black/Silver Tabby,0.04067314082801953,breed_Domestic Medium Hair,0.1998672171717715
intake_condition_Pregnant,0.21030734252243952,color_Calico Point/Lynx Point,0.04058404239201225,color_White/Cream,0.1992669776801729
color_Brown Tabby/Agouti,0.20778954564585783,breed_Snowshoe Mix,0.03866723197885082,breed_Abyssinian Mix,0.19878229929098598
color_Brown Tiger/White,0.20549503210896988,breed_Domestic Medium Hair/Siamese,0.03820087269176822,color_Torbie/Blue Tabby,0.19560524301542917
color_White/Blue,0.204812162357703,color_Fawn,0.03661340934395119,breed_Balinese,0.1954573932633886
color_White/Black Tabby,0.2023800016658055,breed_Bengal/Domestic Shorthair,0.0364919960954673,color_Brown Tabby/Brown,0.19450597372133788
color_Gray Tabby/White,0.20120704787180155,color_Tortie/Calico,0.036197266857847514,color_Brown Brindle,0.19342190666145917
breed_Balinese,0.20118076812686217,color_Orange Tabby/Tortie Point,0.03619726685784725,breed_Ragdoll Mix,0.19290958009159415
intake_type_Abandoned,0.19847598733311977,color_Brown/Black Tabby,0.03582993448865896,color_Tricolor/Orange,0.19258952556707115
color_Blue/White,0.19638225902830325,breed_Munchkin Longhair Mix,0.03582658041510308,color_White/Gray Tabby,0.18818648030874827
