adopt_feature,adopt_importance,euth_feature,euth_importance,transfer_feature,transfer_importance
color_White/Liver,0.8287276128197376,breed_Anatol Shepherd,0.5105162428880378,breed_Pekingese/Shih Tzu,0.8199381960651551
sex_upon_intake_Intact Female,0.8254813233905864,color_Red/White,0.5099791635557889,breed_Norwich Terrier,0.8195488166617337
breed_Yorkshire Terrier,0.8251440725360365,breed_Collie Smooth Mix,0.5089584889214647,breed_Chinese Sharpei/Pit Bull,0.8193865938310914
breed_Labrador Retriever/Mastiff,0.8189078768012836,breed_Australian Shepherd/Labrador Retriever,0.5077342318053031,breed_Labrador Retriever/Mastiff,0.819385458655622
breed_Pekingese/Shih Tzu,0.8084034871084234,color_Tricolor/Black,0.5063821329665678,breed_Lhasa Apso/Shih Tzu,0.8187234249547046
breed_Boxer/Labrador Retriever,0.8071352146150054,breed_Miniature Poodle/Pekingese,0.5019268559356558,breed_Australian Shepherd/Chihuahua Shorthair,0.8178715800897037
color_Brown Brindle/Tan,0.8062199027937705,breed_German Shepherd/Pit Bull,0.4965836387198862,breed_Chihuahua Shorthair/Smooth Fox Terrier,0.8178046857659143
breed_Doberman Pinsch,0.8053418485675785,breed_American Foxhound/Beagle,0.49563623555477765,breed_Australian Cattle Dog/Plott Hound,0.8134048690173382
breed_Australian Cattle Dog/Plott Hound,0.8010704563008592,breed_Plott Hound,0.49553209622147215,breed_Doberman Pinsch/Labrador Retriever,0.8073834586996652
breed_Anatol Shepherd/Catahoula,0.7969689627072941,breed_Chinese Sharpei Mix,0.49446075334682194,breed_Ibizan Hound Mix,0.8070626788280758
breed_Jindo,0.7953566620966054,color_Tan/Brown,0.49267109753621025,breed_Australian Shepherd/German Shepherd,0.8055897798498273
color_Tan/Buff,0.7943682620113872,breed_Greyhound,0.48520506463679747,breed_Bichon Frise/Miniature Poodle,0.8008118325650136
breed_American Eskimo Mix,0.793592051595801,breed_Great Pyrenees Mix,0.484737192629099,breed_Border Terrier/Yorkshire Terrier,0.7983098033918791
